Pedro	1	1	1	Mr	Esteves	B-PER	B-PER
reading	0	1	0	's	list	O	O
list	0	0	1	reading	[password-restricted	O	O
[password-restricted	1	0	1	list	]	O	O
]	1	1	1	[password-restricted	.	O	O
.	1	1	1	]	Past	O	O
Past	1	1	0	.	exam	O	O
exam	0	1	0	Past	papers	O	O
papers	0	0	1	exam	:	O	O
:	1	0	0	papers	from	O	O
from	0	1	0	:	the	O	O
the	0	0	0	from	CMR	O	O
CMR	0	0	0	the	exam	O	O
exam	0	0	0	CMR	papers	O	O
papers	0	0	0	exam	archive	O	O
archive	0	0	1	papers	.	O	O
.	1	0	1	archive	Listen	O	O
Listen	1	1	1	.	Again	O	O
Again	1	1	1	Listen	:	O	O
:	1	1	0	Again	recordings	O	O
recordings	0	1	0	:	are	O	O
are	0	0	0	recordings	available	O	O
available	0	0	1	are	.	O	O
.	1	0	0	available	SC224-5-FY-CO	O	O
SC224-5-FY-CO	0	1	1	.	:	B-COR	B-COR
:	1	0	0	SC224-5-FY-CO	NEW	O	O
NEW	0	1	0	:	MEDIA	O	O
MEDIA	0	0	0	NEW	AND	O	O
AND	0	0	0	MEDIA	CONTEMPORARY	O	O
CONTEMPORARY	0	0	0	AND	CULTURAL	O	O
CULTURAL	0	0	0	CONTEMPORARY	CHANGE	O	O
CHANGE	0	0	1	CULTURAL	.	O	O
.	1	0	1	CHANGE	Materials	O	O
Materials	1	1	0	.	location	O	O
location	0	1	1	Materials	:	O	O
:	1	0	0	location	http	O	O
http	0	1	1	:	://courses	O	O
://courses	1	0	1	http	.essex	O	O
.essex	1	1	1	://courses	.ac.uk/sc/sc224/	O	O
.ac.uk/sc/sc224/	1	1	1	.essex	.	O	O
.	1	1	1	.ac.uk/sc/sc224/	Contact	O	O
Contact	1	1	1	.	:	O	O
:	1	1	1	Contact	Michael	O	O
Michael	1	1	1	:	Bailey	B-PER	B-PER
Bailey	1	1	1	Michael	(email	I-PER	I-PER
(email	1	1	1	Bailey	:mbailey	O	O
:mbailey	1	1	1	(email	)	O	O
)	1	1	1	:mbailey	.	O	O
.	1	1	1	)	Module	O	O
Module	1	1	0	.	outline	O	O
outline	0	1	1	Module	:	O	O
:	1	0	0	outline	from	O	O
from	0	1	0	:	the	O	O
the	0	0	0	from	module	O	O
module	0	0	0	the	directory	O	O
directory	0	0	1	module	.	O	O
.	1	0	0	directory	key	O	O
key	0	1	0	.	dates	O	O
dates	0	0	1	key	.	O	O
.	1	0	0	dates	myEssex	O	O
myEssex	0	1	1	.	.	O	O
.	1	0	0	myEssex	WebMail	O	O
WebMail	0	1	1	.	.	O	O
.	1	0	1	WebMail	Module	O	O
Module	1	1	1	.	Directory	O	O
Directory	1	1	0	Module	detail	O	O
detail	0	1	1	Directory	.	O	O
.	1	0	0	detail	CE241-5-FY	O	O
CE241-5-FY	0	1	1	.	:	B-COR	B-COR
:	1	0	0	CE241-5-FY	COMPUTER	O	O
COMPUTER	0	1	0	:	SYSTEMS	O	O
SYSTEMS	0	0	0	COMPUTER	ENGINEERING	O	O
ENGINEERING	0	0	0	SYSTEMS	PROJECT	O	O
PROJECT	0	0	0	ENGINEERING	AND	O	O
AND	0	0	0	PROJECT	INDUSTRIAL	O	O
INDUSTRIAL	0	0	0	AND	PRACTICE	O	O
PRACTICE	0	0	1	INDUSTRIAL	.	O	O
.	1	0	1	PRACTICE	Year	O	O
Year	1	1	1	.	:	O	O
:	1	1	1	Year	2010/11	O	O
2010/11	1	1	1	:	.	O	O
.	1	1	1	2010/11	Department	O	O
Department	1	1	1	.	:	O	O
:	1	1	1	Department	Computer	O	O
Computer	1	1	1	:	Science	O	O
Science	1	1	0	Computer	and	O	O
and	0	1	1	Science	Electronic	O	O
Electronic	1	0	1	and	Engineering	O	O
Engineering	1	1	1	Electronic	(	O	O
(	1	1	1	Engineering	School	O	O
School	1	1	0	(	of	O	O
of	0	1	1	School	)	O	O
)	1	0	1	of	.	O	O
.	1	1	1	)	Essex	O	O
Essex	1	1	0	.	credit	O	O
credit	0	1	1	Essex	:	O	O
:	1	0	1	credit	15	O	O
15	1	1	1	:	.	O	O
.	1	1	0	15	ECTS	O	O
ECTS	0	1	0	.	credit	O	O
credit	0	0	1	ECTS	:	O	O
:	1	0	1	credit	7.5	O	O
7.5	1	1	1	:	.	O	O
.	1	1	1	7.5	Available	O	O
Available	1	1	0	.	to	O	O
to	0	1	0	Available	year(	O	O
year(	0	0	0	to	s	O	O
s	0	0	1	year(	)	O	O
)	1	0	0	s	of	O	O
of	0	1	0	)	study	O	O
study	0	0	1	of	:	O	O
:	1	0	1	study	.	O	O
.	1	1	1	:	Staff	O	O
Staff	1	1	1	.	Supervisor	O	O
Supervisor	1	1	1	Staff	:	O	O
:	1	1	1	Supervisor	Dr	O	O
Dr	1	1	1	:	T	O	O
T	1	1	1	Dr	Dennis	B-PER	B-PER
Dennis	1	1	1	T	.	I-PER	I-PER
.	1	1	1	Dennis	Teaching	O	O
Teaching	1	1	1	.	Staff	O	O
Staff	1	1	1	Teaching	:	O	O
:	1	1	1	Staff	Dr	O	O
Dr	1	1	1	:	T	O	O
T	1	1	1	Dr	Dennis	B-PER	B-PER
Dennis	1	1	0	T	and	I-PER	I-PER
and	0	1	1	Dennis	Mr	O	O
Mr	1	0	1	and	I	O	O
I	1	1	1	Mr	Langdon	B-PER	B-PER
Langdon	1	1	1	I	.	I-PER	I-PER
.	1	1	1	Langdon	Contact	O	O
Contact	1	1	0	.	details	O	O
details	0	1	1	Contact	:	O	O
:	1	0	1	details	General	O	O
General	1	1	1	:	Office	O	O
Office	1	1	1	General	,	O	O
,	1	1	0	Office	email	O	O
email	0	1	1	,	:	O	O
:	1	0	0	email	ces-genoffice	O	O
ces-genoffice	0	1	1	:	(	O	O
(	1	0	0	ces-genoffice	non-Essex	O	O
non-Essex	0	1	0	(	users	O	O
users	0	0	0	non-Essex	should	O	O
should	0	0	0	users	add	O	O
add	0	0	1	should	@essex	O	O
@essex	1	0	1	add	.ac.uk	O	O
.ac.uk	1	1	0	@essex	to	O	O
to	0	1	0	.ac.uk	create	O	O
create	0	0	0	to	full	O	O
full	0	0	0	create	e-mail	O	O
e-mail	0	0	0	full	address	O	O
address	0	0	1	e-mail	)	O	O
)	1	0	1	address	,	O	O
,	1	1	1	)	Telephone	O	O
Telephone	1	1	1	,	01206	O	O
01206	1	1	1	Telephone	872770	O	O
872770	1	1	1	01206	.	O	O
.	1	1	1	872770	Module	O	O
Module	1	1	0	.	is	O	O
is	0	1	0	Module	taught	O	O
taught	0	0	0	is	during	O	O
during	0	0	0	taught	the	O	O
the	0	0	0	during	following	O	O
following	0	0	0	the	terms	O	O
terms	0	0	1	following	.	O	O
.	1	0	1	terms	Autumn	O	O
Autumn	1	1	1	.	Spring	O	O
Spring	1	1	1	Autumn	Summer	O	O
Summer	1	1	1	Spring	.	O	O
.	1	1	1	Summer	Module	O	O
Module	1	1	1	.	Description	O	O
Description	1	1	1	Module	.	O	O
.	1	1	1	Description	The	O	O
The	1	1	0	.	aims	O	O
aims	0	1	0	The	of	O	O
of	0	0	0	aims	this	O	O
this	0	0	0	of	module	O	O
module	0	0	0	this	are	O	O
are	0	0	1	module	:	O	O
:	1	0	1	are	.	O	O
.	1	1	0	:	to	O	O
to	0	1	0	.	provide	O	O
provide	0	0	0	to	students	O	O
students	0	0	0	provide	with	O	O
with	0	0	0	students	an	O	O
an	0	0	0	with	understanding	O	O
understanding	0	0	0	an	of	O	O
of	0	0	0	understanding	the	O	O
the	0	0	0	of	computer	O	O
computer	0	0	0	the	engineering	O	O
engineering	0	0	0	computer	and	O	O
and	0	0	0	engineering	related	O	O
related	0	0	0	and	industries	O	O
industries	0	0	1	related	;	O	O
;	1	0	0	industries	to	O	O
to	0	1	0	;	further	O	O
further	0	0	0	to	develop	O	O
develop	0	0	0	further	the	O	O
the	0	0	0	develop	skills	O	O
skills	0	0	0	the	that	O	O
that	0	0	0	skills	are	O	O
are	0	0	0	that	fundamental	O	O
fundamental	0	0	0	are	to	O	O
to	0	0	0	fundamental	a	O	O
a	0	0	0	to	successful	O	O
successful	0	0	0	a	career	O	O
career	0	0	1	successful	;	O	O
;	1	0	0	career	to	O	O
to	0	1	0	;	work	O	O
work	0	0	0	to	in	O	O
in	0	0	0	work	a	O	O
a	0	0	0	in	team	O	O
team	0	0	0	a	to	O	O
to	0	0	0	team	design	O	O
design	0	0	1	to	,	O	O
,	1	0	0	design	build	O	O
build	0	1	0	,	and	O	O
and	0	0	0	build	demonstrate	O	O
demonstrate	0	0	0	and	a	O	O
a	0	0	0	demonstrate	working	O	O
working	0	0	0	a	engineering	O	O
engineering	0	0	0	working	system	O	O
system	0	0	1	engineering	.	O	O
.	1	0	1	system	The	O	O
The	1	1	0	.	second	O	O
second	0	1	0	The	strand	O	O
strand	0	0	0	second	involves	O	O
involves	0	0	0	strand	the	O	O
the	0	0	0	involves	team	O	O
team	0	0	0	the	undertaking	O	O
undertaking	0	0	0	team	research	O	O
research	0	0	0	undertaking	into	O	O
into	0	0	0	research	a	O	O
a	0	0	0	into	chosen	O	O
chosen	0	0	0	a	industrial/commercial	O	O
industrial/commercial	0	0	0	chosen	sector	O	O
sector	0	0	0	industrial/commercial	which	O	O
which	0	0	0	sector	has	O	O
has	0	0	0	which	relevance	O	O
relevance	0	0	0	has	to	O	O
to	0	0	0	relevance	their	O	O
their	0	0	0	to	project	O	O
project	0	0	1	their	.	O	O
.	1	0	1	project	The	O	O
The	1	1	0	.	team	O	O
team	0	1	0	The	will	O	O
will	0	0	0	team	study	O	O
study	0	0	0	will	the	O	O
the	0	0	0	study	sector	O	O
sector	0	0	0	the	through	O	O
through	0	0	0	sector	a	O	O
a	0	0	0	through	series	O	O
series	0	0	0	a	of	O	O
of	0	0	0	series	guided	O	O
guided	0	0	0	of	exercises	O	O
exercises	0	0	1	guided	.	O	O
.	1	0	1	exercises	Example	O	O
Example	1	1	0	.	exercises	O	O
exercises	0	1	0	Example	would	O	O
would	0	0	0	exercises	be	O	O
be	0	0	1	would	;	O	O
;	1	0	0	be	to	O	O
to	0	1	0	;	profile	O	O
profile	0	0	0	to	example	O	O
example	0	0	0	profile	products	O	O
products	0	0	0	example	from	O	O
from	0	0	0	products	the	O	O
the	0	0	0	from	sector	O	O
sector	0	0	1	the	.	O	O
.	1	0	0	sector	to	O	O
to	0	1	0	.	evaluate	O	O
evaluate	0	0	0	to	career	O	O
career	0	0	0	evaluate	opportunities	O	O
opportunities	0	0	1	career	.	O	O
.	1	0	0	opportunities	to	O	O
to	0	1	0	.	plan	O	O
plan	0	0	0	to	the	O	O
the	0	0	0	plan	establishment	O	O
establishment	0	0	0	the	of	O	O
of	0	0	0	establishment	a	O	O
a	0	0	0	of	start	O	O
start	0	0	0	a	up	O	O
up	0	0	0	start	company	O	O
company	0	0	0	up	based	O	O
based	0	0	0	company	on	O	O
on	0	0	0	based	their	O	O
their	0	0	0	on	project	O	O
project	0	0	0	their	team	O	O
team	0	0	1	project	.	O	O
.	1	0	1	team	The	O	O
The	1	1	0	.	scenario	O	O
scenario	0	1	0	The	for	O	O
for	0	0	0	scenario	each	O	O
each	0	0	0	for	project	O	O
project	0	0	0	each	will	O	O
will	0	0	0	project	vary	O	O
vary	0	0	0	will	each	O	O
each	0	0	0	vary	year	O	O
year	0	0	1	each	.	O	O
.	1	0	1	year	An	O	O
An	1	1	0	.	example	O	O
example	0	1	0	An	of	O	O
of	0	0	0	example	a	O	O
a	0	0	0	of	project	O	O
project	0	0	0	a	is	O	O
is	0	0	0	project	a	O	O
a	0	0	0	is	portable	O	O
portable	0	0	0	a	music	O	O
music	0	0	0	portable	storage	O	O
storage	0	0	0	music	system	O	O
system	0	0	1	storage	(	O	O
(	1	0	0	system	based	O	O
based	0	1	0	(	on	O	O
on	0	0	0	based	an	O	O
an	0	0	0	on	embedded	O	O
embedded	0	0	0	an	microprocessor	O	O
microprocessor	0	0	0	embedded	board	O	O
board	0	0	1	microprocessor	)	O	O
)	1	0	0	board	with	O	O
with	0	1	0	)	online	O	O
online	0	0	0	with	support	O	O
support	0	0	0	online	for	O	O
for	0	0	0	support	downloading	O	O
downloading	0	0	0	for	content	O	O
content	0	0	0	downloading	to	O	O
to	0	0	0	content	the	O	O
the	0	0	0	to	board	O	O
board	0	0	1	the	.	O	O
.	1	0	1	board	Learning	O	O
Learning	1	1	1	.	Outcomes	O	O
Outcomes	1	1	1	Learning	.	O	O
.	1	1	1	Outcomes	After	O	O
After	1	1	0	.	completing	O	O
completing	0	1	0	After	this	O	O
this	0	0	0	completing	module	O	O
module	0	0	1	this	,	O	O
,	1	0	0	module	students	O	O
students	0	1	0	,	will	O	O
will	0	0	0	students	be	O	O
be	0	0	0	will	expected	O	O
expected	0	0	0	be	to	O	O
to	0	0	0	expected	be	O	O
be	0	0	0	to	able	O	O
able	0	0	0	be	to	O	O
to	0	0	1	able	:	O	O
:	1	0	1	to	.	O	O
.	1	1	1	:	1.	O	O
1.	1	1	1	.	Describe	O	O
Describe	1	1	0	1.	the	O	O
the	0	1	0	Describe	processes	O	O
processes	0	0	0	the	involved	O	O
involved	0	0	0	processes	in	O	O
in	0	0	0	involved	project	O	O
project	0	0	0	in	management	O	O
management	0	0	0	project	and	O	O
and	0	0	0	management	produce	O	O
produce	0	0	0	and	a	O	O
a	0	0	0	produce	project	O	O
project	0	0	0	a	management	O	O
management	0	0	0	project	plan	O	O
plan	0	0	1	management	.	O	O
.	1	0	1	plan	2.	O	O
2.	1	1	1	.	Demonstrate	O	O
Demonstrate	1	1	0	2.	knowledge	O	O
knowledge	0	1	0	Demonstrate	of	O	O
of	0	0	0	knowledge	the	O	O
the	0	0	0	of	use	O	O
use	0	0	0	the	of	O	O
of	0	0	0	use	project	O	O
project	0	0	0	of	management	O	O
management	0	0	0	project	tools	O	O
tools	0	0	0	management	and	O	O
and	0	0	0	tools	techniques	O	O
techniques	0	0	1	and	.	O	O
.	1	0	1	techniques	3.	O	O
3.	1	1	1	.	Explain	O	O
Explain	1	1	0	3.	and	O	O
and	0	1	0	Explain	justify	O	O
justify	0	0	0	and	the	O	O
the	0	0	0	justify	specification	O	O
specification	0	0	1	the	,	O	O
,	1	0	0	specification	design	O	O
design	0	1	0	,	and	O	O
and	0	0	0	design	implementation	O	O
implementation	0	0	0	and	of	O	O
of	0	0	0	implementation	their	O	O
their	0	0	0	of	team	O	O
team	0	0	1	their	's	O	O
's	1	0	0	team	finished	O	O
finished	0	1	0	's	product	O	O
product	0	0	1	finished	.	O	O
.	1	0	1	product	4.	O	O
4.	1	1	1	.	Report	O	O
Report	1	1	0	4.	on	O	O
on	0	1	0	Report	their	O	O
their	0	0	0	on	individual	O	O
individual	0	0	0	their	contribution	O	O
contribution	0	0	0	individual	to	O	O
to	0	0	0	contribution	the	O	O
the	0	0	0	to	team	O	O
team	0	0	1	the	's	O	O
's	1	0	0	team	effort	O	O
effort	0	1	1	's	.	O	O
.	1	0	1	effort	5.	O	O
5.	1	1	1	.	Demonstrate	O	O
Demonstrate	1	1	0	5.	an	O	O
an	0	1	0	Demonstrate	understanding	O	O
understanding	0	0	0	an	of	O	O
of	0	0	0	understanding	professional	O	O
professional	0	0	1	of	,	O	O
,	1	0	0	professional	legal	O	O
legal	0	1	0	,	and	O	O
and	0	0	0	legal	ethical	O	O
ethical	0	0	0	and	issues	O	O
issues	0	0	0	ethical	that	O	O
that	0	0	0	issues	affect	O	O
affect	0	0	0	that	the	O	O
the	0	0	0	affect	work	O	O
work	0	0	0	the	of	O	O
of	0	0	0	work	the	O	O
the	0	0	0	of	professional	O	O
professional	0	0	0	the	engineer	O	O
engineer	0	0	1	professional	.	O	O
.	1	0	1	engineer	6.	O	O
6.	1	1	1	.	Produce	O	O
Produce	1	1	0	6.	a	O	O
a	0	1	1	Produce	Curriculum	O	O
Curriculum	1	0	1	a	Vitae	O	O
Vitae	1	1	1	Curriculum	.	O	O
.	1	1	1	Vitae	Topics	O	O
Topics	1	1	0	.	to	O	O
to	0	1	0	Topics	be	O	O
be	0	0	0	to	covered	O	O
covered	0	0	0	be	will	O	O
will	0	0	0	covered	be	O	O
be	0	0	0	will	a	O	O
a	0	0	0	be	mixture	O	O
mixture	0	0	0	a	of	O	O
of	0	0	0	mixture	generic	O	O
generic	0	0	0	of	and	O	O
and	0	0	0	generic	theme	O	O
theme	0	0	0	and	specific	O	O
specific	0	0	0	theme	including	O	O
including	0	0	1	specific	:	O	O
:	1	0	1	including	Generic	O	O
Generic	1	1	0	:	topics	O	O
topics	0	1	1	Generic	:	O	O
:	1	0	1	topics	.	O	O
.	1	1	1	:	Organisations	O	O
Organisations	1	1	1	.	:	O	O
:	1	1	0	Organisations	major	O	O
major	0	1	0	:	players	O	O
players	0	0	0	major	and	O	O
and	0	0	0	players	SMEs	O	O
SMEs	0	0	1	and	,	O	O
,	1	0	0	SMEs	organisational	O	O
organisational	0	1	0	,	structures	O	O
structures	0	0	0	organisational	and	O	O
and	0	0	0	structures	roles	O	O
roles	0	0	0	and	within	O	O
within	0	0	0	roles	organisations	O	O
organisations	0	0	1	within	.	O	O
.	1	0	1	organisations	Entrepreneurship	O	O
Entrepreneurship	1	1	1	.	.	O	O
.	1	1	1	Entrepreneurship	Marketing	O	O
Marketing	1	1	0	.	and	O	O
and	0	1	1	Marketing	Finance	O	O
Finance	1	0	1	and	.	O	O
.	1	1	1	Finance	Legal	O	O
Legal	1	1	0	.	and	O	O
and	0	1	0	Legal	ethical	O	O
ethical	0	0	0	and	issues	O	O
issues	0	0	0	ethical	relating	O	O
relating	0	0	0	issues	to	O	O
to	0	0	1	relating	Engineering	O	O
Engineering	1	0	1	to	.	O	O
.	1	1	1	Engineering	Bibliography	O	O
Bibliography	1	1	1	.	.	O	O
.	1	1	1	Bibliography	Highly	O	O
Highly	1	1	1	.	Recommended	O	O
Recommended	1	1	1	Highly	Reading	O	O
Reading	1	1	1	Recommended	(	O	O
(	1	1	0	Reading	core	O	O
core	0	1	0	(	texts	O	O
texts	0	0	1	core	)	O	O
)	1	0	1	texts	.	O	O
.	1	1	0	)	BOTT	O	O
BOTT	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BOTT	F	O	O
F	1	1	1	,	,	O	O
,	1	1	1	F	Professional	O	O
Professional	1	1	1	,	Issues	O	O
Issues	1	1	0	Professional	in	O	O
in	0	1	1	Issues	Information	O	O
Information	1	0	1	in	Technology	O	O
Technology	1	1	0	Information	(BCS	O	O
(BCS	0	1	1	Technology	,	O	O
,	1	0	1	(BCS	2005	O	O
2005	1	1	1	,	)	O	O
)	1	1	1	2005	.	O	O
.	1	1	0	)	DAWSON	O	O
DAWSON	0	1	1	.	,	B-PER	B-PER
,	1	0	1	DAWSON	C	O	O
C	1	1	1	,	,	O	O
,	1	1	1	C	The	O	O
The	1	1	1	,	Essence	O	O
Essence	1	1	0	The	of	O	O
of	0	1	1	Essence	Computing	O	O
Computing	1	0	1	of	Projects	O	O
Projects	1	1	1	Computing	A	O	O
A	1	1	1	Projects	Student	O	O
Student	1	1	1	A	's	O	O
's	1	1	1	Student	Guide	O	O
Guide	1	1	1	's	(	O	O
(	1	1	1	Guide	Pearson	O	O
Pearson	1	1	1	(	,	O	O
,	1	1	1	Pearson	2000	O	O
2000	1	1	1	,	)	O	O
)	1	1	1	2000	.	O	O
.	1	1	0	)	MANTEL	O	O
MANTEL	0	1	1	.	,	B-PER	B-PER
,	1	0	1	MANTEL	S	O	O
S	1	1	1	,	,	O	O
,	1	1	1	S	Project	O	O
Project	1	1	1	,	Management	O	O
Management	1	1	0	Project	in	O	O
in	0	1	1	Management	Practice	O	O
Practice	1	0	1	in	Core	O	O
Core	1	1	1	Practice	Concepts	O	O
Concepts	1	1	1	Core	(	O	O
(	1	1	1	Concepts	John	O	O
John	1	1	1	(	Wiley	O	O
Wiley	1	1	1	John	,	O	O
,	1	1	1	Wiley	2005	O	O
2005	1	1	1	,	,	O	O
,	1	1	1	2005	2nd	O	O
2nd	1	1	0	,	edition	O	O
edition	0	1	1	2nd	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BOTT	O	O
BOTT	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BOTT	F	O	O
F	1	1	1	,	,	O	O
,	1	1	1	F	Professional	O	O
Professional	1	1	1	,	Issues	O	O
Issues	1	1	0	Professional	in	O	O
in	0	1	1	Issues	Information	O	O
Information	1	0	1	in	Technology	O	O
Technology	1	1	0	Information	(BCS	O	O
(BCS	0	1	1	Technology	,	O	O
,	1	0	1	(BCS	2005	O	O
2005	1	1	1	,	)	O	O
)	1	1	1	2005	.	O	O
.	1	1	0	)	DAWSON	O	O
DAWSON	0	1	1	.	,	B-PER	B-PER
,	1	0	1	DAWSON	C	O	O
C	1	1	1	,	,	O	O
,	1	1	1	C	The	O	O
The	1	1	1	,	Essence	O	O
Essence	1	1	0	The	of	O	O
of	0	1	1	Essence	Computing	O	O
Computing	1	0	1	of	Projects	O	O
Projects	1	1	1	Computing	A	O	O
A	1	1	1	Projects	Student	O	O
Student	1	1	1	A	's	O	O
's	1	1	1	Student	Guide	O	O
Guide	1	1	1	's	(	O	O
(	1	1	1	Guide	Pearson	O	O
Pearson	1	1	1	(	,	O	O
,	1	1	1	Pearson	2000	O	O
2000	1	1	1	,	)	O	O
)	1	1	1	2000	.	O	O
.	1	1	0	)	MANTEL	O	O
MANTEL	0	1	1	.	,	B-PER	B-PER
,	1	0	1	MANTEL	S	O	O
S	1	1	1	,	,	O	O
,	1	1	1	S	Project	O	O
Project	1	1	1	,	Management	O	O
Management	1	1	0	Project	in	O	O
in	0	1	1	Management	Practice	O	O
Practice	1	0	1	in	Core	O	O
Core	1	1	1	Practice	Concepts	O	O
Concepts	1	1	1	Core	(	O	O
(	1	1	1	Concepts	John	O	O
John	1	1	1	(	Wiley	O	O
Wiley	1	1	1	John	,	O	O
,	1	1	1	Wiley	2005	O	O
2005	1	1	1	,	,	O	O
,	1	1	1	2005	2nd	O	O
2nd	1	1	0	,	edition	O	O
edition	0	1	1	2nd	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	1	)	An	O	O
An	1	1	1	.	Introduction	O	O
Introduction	1	1	0	An	to	O	O
to	0	1	1	Introduction	Project	O	O
Project	1	0	1	to	Management	O	O
Management	1	1	1	Project	(	O	O
(	1	1	1	Management	Course	O	O
Course	1	1	1	(	Technology	O	O
Technology	1	1	1	Course	Cengage	O	O
Cengage	1	1	1	Technology	Learning	O	O
Learning	1	1	1	Cengage	,	O	O
,	1	1	1	Learning	2009	O	O
2009	1	1	1	,	,	O	O
,	1	1	1	2009	2nd	O	O
2nd	1	1	0	,	edition	O	O
edition	0	1	1	2nd	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BOTT	O	O
BOTT	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BOTT	F	O	O
F	1	1	1	,	,	O	O
,	1	1	1	F	Professional	O	O
Professional	1	1	1	,	Issues	O	O
Issues	1	1	0	Professional	in	O	O
in	0	1	1	Issues	Information	O	O
Information	1	0	1	in	Technology	O	O
Technology	1	1	0	Information	(BCS	O	O
(BCS	0	1	1	Technology	,	O	O
,	1	0	1	(BCS	2005	O	O
2005	1	1	1	,	)	O	O
)	1	1	1	2005	.	O	O
.	1	1	0	)	DAWSON	O	O
DAWSON	0	1	1	.	,	B-PER	B-PER
,	1	0	1	DAWSON	C	O	O
C	1	1	1	,	,	O	O
,	1	1	1	C	The	O	O
The	1	1	1	,	Essence	O	O
Essence	1	1	0	The	of	O	O
of	0	1	1	Essence	Computing	O	O
Computing	1	0	1	of	Projects	O	O
Projects	1	1	1	Computing	A	O	O
A	1	1	1	Projects	Student	O	O
Student	1	1	1	A	's	O	O
's	1	1	1	Student	Guide	O	O
Guide	1	1	1	's	(	O	O
(	1	1	1	Guide	Pearson	O	O
Pearson	1	1	1	(	,	O	O
,	1	1	1	Pearson	2000	O	O
2000	1	1	1	,	)	O	O
)	1	1	1	2000	.	O	O
.	1	1	0	)	MANTEL	O	O
MANTEL	0	1	1	.	,	B-PER	B-PER
,	1	0	1	MANTEL	S	O	O
S	1	1	1	,	,	O	O
,	1	1	1	S	Project	O	O
Project	1	1	1	,	Management	O	O
Management	1	1	0	Project	in	O	O
in	0	1	1	Management	Practice	O	O
Practice	1	0	1	in	Core	O	O
Core	1	1	1	Practice	Concepts	O	O
Concepts	1	1	1	Core	(	O	O
(	1	1	1	Concepts	John	O	O
John	1	1	1	(	Wiley	O	O
Wiley	1	1	1	John	,	O	O
,	1	1	1	Wiley	2005	O	O
2005	1	1	1	,	,	O	O
,	1	1	1	2005	2nd	O	O
2nd	1	1	0	,	edition	O	O
edition	0	1	1	2nd	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BOTT	O	O
BOTT	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BOTT	F	O	O
F	1	1	1	,	,	O	O
,	1	1	1	F	Professional	O	O
Professional	1	1	1	,	Issues	O	O
Issues	1	1	0	Professional	in	O	O
in	0	1	1	Issues	Information	O	O
Information	1	0	1	in	Technology	O	O
Technology	1	1	0	Information	(BCS	O	O
(BCS	0	1	1	Technology	,	O	O
,	1	0	1	(BCS	2005	O	O
2005	1	1	1	,	)	O	O
)	1	1	1	2005	.	O	O
.	1	1	0	)	DAWSON	O	O
DAWSON	0	1	1	.	,	B-PER	B-PER
,	1	0	1	DAWSON	C	O	O
C	1	1	1	,	,	O	O
,	1	1	1	C	The	O	O
The	1	1	1	,	Essence	O	O
Essence	1	1	0	The	of	O	O
of	0	1	1	Essence	Computing	O	O
Computing	1	0	1	of	Projects	O	O
Projects	1	1	1	Computing	A	O	O
A	1	1	1	Projects	Student	O	O
Student	1	1	1	A	's	O	O
's	1	1	1	Student	Guide	O	O
Guide	1	1	1	's	(	O	O
(	1	1	1	Guide	Pearson	O	O
Pearson	1	1	1	(	,	O	O
,	1	1	1	Pearson	2000	O	O
2000	1	1	1	,	)	O	O
)	1	1	1	2000	.	O	O
.	1	1	0	)	MANTEL	O	O
MANTEL	0	1	1	.	,	B-PER	B-PER
,	1	0	1	MANTEL	S	O	O
S	1	1	1	,	,	O	O
,	1	1	1	S	Project	O	O
Project	1	1	1	,	Management	O	O
Management	1	1	0	Project	in	O	O
in	0	1	1	Management	Practice	O	O
Practice	1	0	1	in	Core	O	O
Core	1	1	1	Practice	Concepts	O	O
Concepts	1	1	1	Core	(	O	O
(	1	1	1	Concepts	John	O	O
John	1	1	1	(	Wiley	O	O
Wiley	1	1	1	John	,	O	O
,	1	1	1	Wiley	2005	O	O
2005	1	1	1	,	,	O	O
,	1	1	1	2005	2nd	O	O
2nd	1	1	0	,	edition	O	O
edition	0	1	1	2nd	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	1	)	An	O	O
An	1	1	1	.	Introduction	O	O
Introduction	1	1	0	An	to	O	O
to	0	1	1	Introduction	Project	O	O
Project	1	0	1	to	Management	O	O
Management	1	1	1	Project	(	O	O
(	1	1	1	Management	Course	O	O
Course	1	1	1	(	Technology	O	O
Technology	1	1	1	Course	Cengage	O	O
Cengage	1	1	1	Technology	Learning	O	O
Learning	1	1	1	Cengage	,	O	O
,	1	1	1	Learning	2009	O	O
2009	1	1	1	,	,	O	O
,	1	1	1	2009	2nd	O	O
2nd	1	1	0	,	edition	O	O
edition	0	1	1	2nd	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BOTT	O	O
BOTT	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BOTT	F	O	O
F	1	1	1	,	,	O	O
,	1	1	1	F	Professional	O	O
Professional	1	1	1	,	Issues	O	O
Issues	1	1	0	Professional	in	O	O
in	0	1	1	Issues	Information	O	O
Information	1	0	1	in	Technology	O	O
